Country,Invoice_Month,O&D_Net_Count,PNR,Primary_Product_Code,Carrier_Code_Validating,Low_Cost_Indicator,Abonnement_SNCF,Carrier_Validating,Departure_Date,Arrival_Date,Ticket_Number,Origin_City,Destination_City,Origin_Country,Destination_Country,Origin_Region,Destination_Region,Directional_City_Pair,Class_Type,O&D_Class_of_Service_Invoice_Predominant,Round_Trip_Indicator,Exchange_Refund_Code,Reason_Code_Description,Booking_Date,Invoice_Date,Client_ID_Name,Level_4_Division_code,Level_4_Division_Desc,Level_12_CDR_Code,Customer_Defined_05,Customer_Defined_06,OD_Mileage
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-10-14,10/14/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,TRA24,FORMATION,,337
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-09-30,9/30/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,TRA24,FORMATION,,337
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-09-16,9/16/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,COACH,,,Blank,,8/22/2022,8/25/2022,Company SA,AA,Company France,TRA24,FORMATION,,337
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-10-07,10/7/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,COACH,,,Blank,,8/24/2022,8/25/2022,Company SA,AA,Company France,6AE02,REUNION_INTERNE,,337
FRANCE,202208 - août,-1,,Air,,,,AIR FRANCE,2022-06-01,6/1/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,COACH,,,UNKNOWN,,4/21/2022,8/30/2022,Company SA,AA,Company France,CFY03,INTERVENTION_TECHNIQUE,,-337
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-21,10/21/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,FIRST,,,Blank,,8/19/2022,8/19/2022,Company SA,AA,Company France,DTH01,REUNION_IRP_MANDATS_SOC,,315
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,FIRST,,,Blank,,8/30/2022,8/30/2022,Company SA,AA,Company France,MCA02,REUNION_INTERNE,,315
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,FIRST,,,Blank,,8/17/2022,8/17/2022,Company SA,AA,Company France,ADYSE,REUNION_IRP_MANDATS_SOC,,315
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,FIRST,,,FULL REFUND,,8/17/2022,8/31/2022,Company SA,AA,Company France,ADYSE,REUNION_IRP_MANDATS_SOC,,-315
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-09-13,9/13/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AA,Company France,MGO02,REUNION_INTERNE,,337
FRANCE,202208 - août,1,,Air,,,,AIR FRANCE,2022-10-23,10/23/2022,,LYON,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->NANTES,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,AURGA,FORMATION,,337
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-12,10/12/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/25/2022,8/30/2022,Company SA,AA,Company France,A9ADA,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-23,8/23/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/2/2022,8/2/2022,Company SA,AA,Company France,DPP03,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-10,11/10/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/2/2022,8/2/2022,Company SA,AA,Company France,04601,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,04701,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AA,Company France,04701,REUNION_INTERNE,,346
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,FULL REFUND,,8/26/2022,8/29/2022,Company SA,AA,Company France,04701,REUNION_INTERNE,,-346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-07,10/7/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/19/2022,8/21/2022,Company SA,AA,Company France,ADYSE,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-07,10/7/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,7/19/2022,8/3/2022,Company SA,AA,Company France,LURDK,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-10,11/10/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/2/2022,8/2/2022,Company SA,AA,Company France,04601,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,04701,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,FIRST,,,Blank,,8/23/2022,8/25/2022,Company SA,AA,Company France,5MG04,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/10/2022,8/10/2022,Company SA,AA,Company France,MCA02,ACTIVITE_EQUIPE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-26,8/26/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/19/2022,8/19/2022,Company SA,AA,Company France,04701,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/18/2022,8/19/2022,Company SA,AA,Company France,STT01,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,LYON,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,LYON->RENNES,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AA,Company France,MCA02,REUNION_INTERNE,,346
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-25,8/25/2022,,LYON,ROANNE,FRANCE,FRANCE,EUROPE,EUROPE,LYON->ROANNE,COACH,,,Blank,,8/10/2022,8/10/2022,Company SA,AA,Company France,BL1CP,ACTIVITE_EQUIPE,,47
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/23/2022,8/23/2022,Company SA,AA,Company France,ADE03,REUNION_INTERNE,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AA,Company France,ILS01,REUNION_IRP_MANDATS_SOC,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,NL1Q7,ACTIVITE_EQUIPE,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,LGAPW,COLLOQUE_CONGRES,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-21,11/21/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/24/2022,8/29/2022,Company SA,AA,Company France,NL1Q7,REUNION_INTERNE,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,7/29/2022,8/26/2022,Company SA,AA,Company France,NL1Q7,REUNION_INTERNE,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AA,Company France,STT01,REUNION_IRP_MANDATS_SOC,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/29/2022,8/31/2022,Company SA,AA,Company France,QF6AA,REUNION_IRP_MANDATS_SOC,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/29/2022,8/30/2022,Company SA,AA,Company France,QF6AA,REUNION_IRP_MANDATS_SOC,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/23/2022,8/24/2022,Company SA,AA,Company France,LGAPW,FORMATION,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AA,Company France,6AE02,REUNION_INTERNE,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AA,Company France,6AE02,REUNION_INTERNE,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-31,8/31/2022,,MACON,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,MACON->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AA,Company France,01001,INTERVENTION_TECHNIQUE,,209
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,MASSY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,MASSY->LILLE,COACH,,,Blank,,8/1/2022,8/1/2022,Company SA,AA,Company France,LCLLC,FORMATION,,136
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,METZ,COLMAR,FRANCE,FRANCE,EUROPE,EUROPE,METZ->COLMAR,COACH,,,Blank,,8/18/2022,8/18/2022,Company SA,AA,Company France,UIBER,FORMATION,,88
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,METZ,RENNES,FRANCE,FRANCE,EUROPE,EUROPE,METZ->RENNES,COACH,,,Blank,,8/9/2022,8/9/2022,Company SA,AA,Company France,NL9R5,REUNION_INTERNE,,364
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-18,8/18/2022,,NANCY,ARRAS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->ARRAS,COACH,,,Blank,,8/11/2022,8/11/2022,Company SA,AA,Company France,BT3BB,REUNION_INTERNE,,188
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,NANCY,DIJON,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->DIJON,COACH,,,Blank,,8/22/2022,8/23/2022,Company SA,AA,Company France,BT3BB,REUNION_INTERNE,,124
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,NANCY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->LILLE,COACH,,,Blank,,8/25/2022,8/29/2022,Company SA,AA,Company France,A9TBA,REUNION_INTERNE,,179
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-12,9/12/2022,,NANCY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->LILLE,COACH,,,Blank,,8/25/2022,8/31/2022,Company SA,AA,Company France,A9TBA,REUNION_INTERNE,,179
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,NANCY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->LILLE,COACH,,,Blank,,8/22/2022,8/23/2022,Company SA,AA,Company France,UIEZZ,REUNION_INTERNE,,179
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,NANCY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->LILLE,COACH,,,Blank,,8/23/2022,8/24/2022,Company SA,AA,Company France,FEACH,REUNION_INTERNE,,179
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,NANCY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->LILLE,COACH,,,Blank,,8/30/2022,8/30/2022,Company SA,AA,Company France,FEACA,REUNION_INTERNE,,179
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,NANCY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->LILLE,COACH,,,Blank,,8/22/2022,8/23/2022,Company SA,AA,Company France,BT3BB,REUNION_INTERNE,,179
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,NANCY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->LILLE,COACH,,,Blank,,8/22/2022,8/23/2022,Company SA,AA,Company France,OLSRE,REUNION_INTERNE,,179
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,NANCY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->LILLE,COACH,,,Blank,,8/22/2022,8/23/2022,Company SA,AA,Company France,UIEZZ,REUNION_INTERNE,,179
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,NANCY,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->LILLE,COACH,,,Blank,,2/24/2022,8/17/2022,Company SA,AA,Company France,HDMDS,REUNION_IRP_MANDATS_SOC,,179
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,NANCY,NANCY,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->NANCY,COACH,,,Blank,,8/22/2022,8/22/2022,Company SA,AA,Company France,A9T2B,REUNION_INTERNE,,18
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,NANCY,NANCY,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->NANCY,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AA,Company France,BT3BB,REUNION_INTERNE,,18
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,NANCY,NANCY,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->NANCY,COACH,,,Blank,,8/3/2022,8/3/2022,Company SA,AA,Company France,A8X8A,ACTIVITE_EQUIPE,,18
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,NANCY,NANCY,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->NANCY,COACH,,,Blank,,8/22/2022,8/23/2022,Company SA,AA,Company France,BT3BB,REUNION_INTERNE,,18
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/9/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,FULL REFUND,,7/22/2022,8/25/2022,Company SA,AA,Company France,UIEZZ,REUNION_INTERNE,,-176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/23/2022,8/24/2022,Company SA,AA,Company France,A9TBA,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,Company SA,AA,Company France,A9T2B,REUNION_IRP_MANDATS_SOC,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-12,10/12/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/16/2022,8/16/2022,Company SA,AA,Company France,VPHVP,COLLOQUE_CONGRES,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/16/2022,8/16/2022,Company SA,AA,Company France,VPHVP,ACTION_COMMERCIALE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,Company SA,AA,Company France,BK9CS,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/30/2022,8/31/2022,Company SA,AA,Company France,RAI03,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-05,10/5/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AA,Company France,PAS01,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-29,8/29/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/19/2022,8/19/2022,Company SA,AA,Company France,PAS03,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/29/2022,8/30/2022,Company SA,AA,Company France,PAS01,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/24/2022,8/24/2022,Company SA,AA,Company France,VRHAV,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/31/2022,8/31/2022,Company SA,AA,Company France,VRHAV,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-19,10/19/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/25/2022,8/25/2022,Company SA,AA,Company France,EBJRE,FORMATION,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/23/2022,8/24/2022,Company SA,AA,Company France,UIEUI,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,PAS01,COLLOQUE_CONGRES,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/4/2022,8/4/2022,Company SA,AA,Company France,MGO01,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-26,9/26/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/18/2022,8/24/2022,Company SA,AA,Company France,EBJTF,ACTION_COMMERCIALE,,176
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-05-18,5/18/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,FULL REFUND,,3/21/2022,8/22/2022,Company SA,AA,Company France,UIECN,FORMATION,,-176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,A9T2B,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/26/2022,8/26/2022,Company SA,AA,Company France,EBJTE,FORMATION,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/29/2022,8/30/2022,Company SA,AA,Company France,EBJTD,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,Company SA,AA,Company France,RAI03,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/19/2022,8/22/2022,Company SA,AA,Company France,BSDDT,FORMATION,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-16,8/16/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/10/2022,8/10/2022,Company SA,AA,Company France,CWKDN,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,Company SA,AA,Company France,ECMEX,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/29/2022,8/29/2022,Company SA,AA,Company France,PAS01,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,NANCY,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->PARIS,COACH,,,Blank,,8/30/2022,8/30/2022,Company SA,AA,Company France,DHZDE,REUNION_INTERNE,,176
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,NANCY,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->REIMS,COACH,,,Blank,,8/24/2022,8/24/2022,Company SA,AA,Company France,BLWVR,REUNION_INTERNE,,99
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-04,8/4/2022,,NANCY,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->REIMS,COACH,,,Blank,,8/1/2022,8/1/2022,Company SA,AA,Company France,BSKED,ACTIVITE_EQUIPE,,99
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-05,9/5/2022,,NANCY,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->REIMS,COACH,,,Blank,,8/18/2022,8/18/2022,Company SA,AA,Company France,UIEZZ,REUNION_INTERNE,,99
FRANCE,202208 - août,1,,Rail,,,,SNCF FRENCH RAIL,2022-06-03,6/3/2022,,NANCY,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->REIMS,COACH,,,Blank,,5/2/2022,8/7/2022,Company SA,AA,Company France,HDMSP,REUNION_INTERNE,,99
FRANCE,202208 - août,-1,,Rail,,,,SNCF FRENCH RAIL,2022-06-03,6/3/2022,,NANCY,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->REIMS,COACH,,,FULL REFUND,,5/2/2022,8/17/2022,Company SA,AA,Company France,HDMSP,REUNION_INTERNE,,-99
